family,approach,support_ratio,seed,config_label,train_time_sec,val_inference_time_sec,test_inference_time_sec,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_accuracy,test_precision,test_recall,test_f1,test_auc,preprocess_time_sec,total_pipeline_time_sec
Classic,RandomForest,0.1,0,RandomForest support=0.10,0.1188390254974365,0.0149898529052734,0.0144670009613037,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.953846153846154,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.9114583333333331,1461.326204776764,1461.4450438022614
Classic,RandomForest,0.1,0,RandomForest support=0.10,0.1790690422058105,0.0149359703063964,0.0146181583404541,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.953846153846154,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.921875,1461.326204776764,1461.5052738189697
Classic,RandomForest,0.1,0,RandomForest support=0.10,0.1087260246276855,0.0145938396453857,0.0140159130096435,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9384615384615383,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.9114583333333331,1461.326204776764,1461.4349308013916
Classic,RandomForest,0.1,0,RandomForest support=0.10,0.1893219947814941,0.0262389183044433,0.0144441127777099,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.953846153846154,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.921875,1461.326204776764,1461.5155267715454
Classic,LinearSVM,0.1,0,LinearSVM support=0.10,0.1478660106658935,0.000248908996582,0.0001380443572998,0.8333333333333334,0.7916666666666666,0.823076923076923,0.8036363636363637,0.9230769230769232,0.9,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.9375,1461.326204776764,1461.4740707874298
Classic,LinearSVM,0.1,0,LinearSVM support=0.10,0.1423242092132568,0.0002181529998779,0.0001008510589599,0.8333333333333334,0.8035714285714286,0.7615384615384615,0.7777777777777777,0.9692307692307692,0.9,0.9285714285714286,0.875,0.8901098901098901,0.96875,1461.326204776764,1461.4685289859772
Classic,RBFSVM,0.1,0,RBFSVM support=0.10,0.0249891281127929,0.0012869834899902,0.0010881423950195,0.7777777777777778,0.8823529411764706,0.6,0.6,1.0,0.9,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.9270833333333331,1461.326204776764,1461.3511939048767
Classic,RBFSVM,0.1,0,RBFSVM support=0.10,0.0208010673522949,0.0008819103240966,0.0008399486541748,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8125,0.797979797979798,0.9375,1461.326204776764,1461.3470058441162
Classic,RandomForest,0.2,0,RandomForest support=0.20,0.1033892631530761,0.0140161514282226,0.013826847076416,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9846153846153848,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.9114583333333334,876.8557631969452,876.9591524600983
Classic,RandomForest,0.2,0,RandomForest support=0.20,0.1894652843475341,0.0146729946136474,0.013848066329956,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9846153846153848,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.921875,876.8557631969452,877.0452284812927
Classic,RandomForest,0.2,0,RandomForest support=0.20,0.0922548770904541,0.0144422054290771,0.0143988132476806,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9846153846153848,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.90625,876.8557631969452,876.9480180740356
Classic,RandomForest,0.2,0,RandomForest support=0.20,0.2047739028930664,0.0256779193878173,0.0152630805969238,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9846153846153848,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.921875,876.8557631969452,877.0605370998383
Classic,LinearSVM,0.2,0,LinearSVM support=0.20,0.1458311080932617,0.0004987716674804,0.0001778602600097,1.0,1.0,1.0,1.0,1.0,0.85,0.8516483516483516,0.8333333333333333,0.8400000000000001,0.921875,876.8557631969452,877.0015943050385
Classic,LinearSVM,0.2,0,LinearSVM support=0.20,0.1369771957397461,0.0004899501800537,0.0001070499420166,0.8333333333333334,0.8035714285714286,0.7615384615384615,0.7777777777777777,0.9230769230769232,0.75,0.7666666666666666,0.7083333333333333,0.7150997150997151,0.9322916666666666,876.8557631969452,876.9927403926849
Classic,RBFSVM,0.2,0,RBFSVM support=0.20,0.0287389755249023,0.0044147968292236,0.0016608238220214,0.8888888888888888,0.9333333333333332,0.8,0.8392857142857143,1.0,0.9,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.9322916666666666,876.8557631969452,876.8845021724701
Classic,RBFSVM,0.2,0,RBFSVM support=0.20,0.0115740299224853,0.0005629062652587,0.0005030632019042,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8125,0.797979797979798,0.9427083333333331,876.8557631969452,876.8673372268677
Classic,RandomForest,0.3,0,RandomForest support=0.30,0.2108359336853027,0.0130341053009033,0.0147368907928466,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,1.0,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.8802083333333334,280.7718744277954,280.9827103614807
Classic,RandomForest,0.3,0,RandomForest support=0.30,0.2052922248840332,0.0251789093017578,0.0258922576904296,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,1.0,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.875,280.7718744277954,280.97716665267944
Classic,RandomForest,0.3,0,RandomForest support=0.30,0.099942922592163,0.0136909484863281,0.0147042274475097,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,1.0,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.8697916666666667,280.7718744277954,280.8718173503876
Classic,RandomForest,0.3,0,RandomForest support=0.30,0.1897337436676025,0.0267620086669921,0.0269460678100585,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,1.0,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.875,280.7718744277954,280.961608171463
Classic,LinearSVM,0.3,0,LinearSVM support=0.30,0.1332800388336181,0.0001869201660156,8.392333984375e-05,1.0,1.0,1.0,1.0,1.0,0.85,0.8434343434343434,0.8541666666666667,0.8465473145780051,0.8958333333333334,280.7718744277954,280.905154466629
Classic,LinearSVM,0.3,0,LinearSVM support=0.30,0.1128289699554443,0.0001766681671142,8.296966552734375e-05,1.0,1.0,1.0,1.0,1.0,0.85,0.8434343434343434,0.8541666666666667,0.8465473145780051,0.9270833333333331,280.7718744277954,280.88470339775085
Classic,RBFSVM,0.3,0,RBFSVM support=0.30,0.0075199604034423,0.0004417896270751,0.0003819465637207,0.7777777777777778,0.8823529411764706,0.6,0.6,1.0,0.9,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.9375,280.7718744277954,280.77939438819885
Classic,RBFSVM,0.3,0,RBFSVM support=0.30,0.0063621997833251,0.0003612041473388,0.0003268718719482,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,1.0,0.8,0.8,0.8125,0.797979797979798,0.9375,280.7718744277954,280.77823662757874
Classic,RandomForest,0.4,0,RandomForest support=0.40,0.0978779792785644,0.0139570236206054,0.013495922088623,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.953846153846154,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.8489583333333333,77.13935685157776,77.23723483085632
Classic,RandomForest,0.4,0,RandomForest support=0.40,0.184316873550415,0.0144188404083251,0.0255119800567626,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9384615384615383,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.8541666666666666,77.13935685157776,77.32367372512817
Classic,RandomForest,0.4,0,RandomForest support=0.40,0.1011719703674316,0.0153629779815673,0.0147070884704589,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.953846153846154,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.8541666666666666,77.13935685157776,77.24052882194519
Classic,RandomForest,0.4,0,RandomForest support=0.40,0.1847071647644043,0.027606725692749,0.0270981788635253,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9384615384615383,0.8,0.8095238095238095,0.7708333333333333,0.7802197802197802,0.8541666666666666,77.13935685157776,77.32406401634216
Classic,LinearSVM,0.4,0,LinearSVM support=0.40,0.1224360466003418,0.0002439022064208,8.893013000488281e-05,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9692307692307692,0.85,0.8434343434343434,0.8541666666666667,0.8465473145780051,0.9479166666666666,77.13935685157776,77.2617928981781
Classic,LinearSVM,0.4,0,LinearSVM support=0.40,0.1167848110198974,0.0002140998840332,8.392333984375e-05,0.9444444444444444,0.9642857142857144,0.9,0.9259259259259258,0.9692307692307692,0.85,0.8434343434343434,0.8541666666666667,0.8465473145780051,0.9375,77.13935685157776,77.25614166259766
Classic,RBFSVM,0.4,0,RBFSVM support=0.40,0.005732774734497,0.0003938674926757,0.000349998474121,0.7777777777777778,0.8823529411764706,0.6,0.6,0.9692307692307692,0.9,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.9270833333333334,77.13935685157776,77.14508962631226
Classic,RBFSVM,0.4,0,RBFSVM support=0.40,0.0047059059143066,0.0003378391265869,0.0003073215484619,0.8888888888888888,0.9333333333333332,0.8,0.8392857142857143,0.9230769230769232,0.9,0.8958333333333333,0.8958333333333333,0.8958333333333333,0.9270833333333331,77.13935685157776,77.14406275749207
Classic,RandomForest,0.1,1,RandomForest support=0.10,0.0931079387664794,0.0142138004302978,0.0133280754089355,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.9375,0.85,0.8928571428571428,0.8333333333333333,0.8400000000000001,1.0,1387.1994361877441,1387.2925441265106
Classic,RandomForest,0.1,1,RandomForest support=0.10,0.1994409561157226,0.0284020900726318,0.0259437561035156,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.925,0.85,0.8928571428571428,0.8333333333333333,0.8400000000000001,1.0,1387.1994361877441,1387.3988771438599
Classic,RandomForest,0.1,1,RandomForest support=0.10,0.1041591167449951,0.0146481990814208,0.0126528739929199,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.9375,0.85,0.8928571428571428,0.8333333333333333,0.8400000000000001,1.0,1387.1994361877441,1387.3035953044891
Classic,RandomForest,0.1,1,RandomForest support=0.10,0.1958289146423339,0.0277938842773437,0.0268290042877197,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.925,0.85,0.8928571428571428,0.8333333333333333,0.8400000000000001,1.0,1387.1994361877441,1387.3952651023865
Classic,LinearSVM,0.1,1,LinearSVM support=0.10,0.1474530696868896,0.0002119541168212,0.0001041889190673,0.9444444444444444,0.9545454545454546,0.9375,0.9428571428571428,0.975,1.0,1.0,1.0,1.0,1.0,1387.1994361877441,1387.346889257431
Classic,LinearSVM,0.1,1,LinearSVM support=0.10,0.1267437934875488,0.0002839565277099,0.0001001358032226,0.8333333333333334,0.8333333333333333,0.8375,0.8328173374613003,0.975,0.9,0.898989898989899,0.898989898989899,0.898989898989899,0.9494949494949496,1387.1994361877441,1387.3261799812317
Classic,RBFSVM,0.1,1,RBFSVM support=0.10,0.0236930847167968,0.0010139942169189,0.0010187625885009,0.5555555555555556,0.2777777777777778,0.5,0.3571428571428571,0.8875,0.7,0.8235294117647058,0.6666666666666666,0.6428571428571428,1.0,1387.1994361877441,1387.223129272461
Classic,RBFSVM,0.1,1,RBFSVM support=0.10,0.0203337669372558,0.0008330345153808,0.0008840560913085,0.7777777777777778,0.8571428571428572,0.75,0.75,0.925,0.95,0.9583333333333331,0.9444444444444444,0.948849104859335,1.0,1387.1994361877441,1387.2197699546814
Classic,RandomForest,0.2,1,RandomForest support=0.20,0.1069667339324951,0.014474868774414,0.0140852928161621,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.925,0.95,0.9583333333333331,0.9444444444444444,0.948849104859335,1.0,765.7772920131683,765.8842587471008
Classic,RandomForest,0.2,1,RandomForest support=0.20,0.1929149627685547,0.0285940170288085,0.0252993106842041,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.90625,0.9,0.9230769230769232,0.8888888888888888,0.8958333333333333,1.0,765.7772920131683,765.9702069759369
Classic,RandomForest,0.2,1,RandomForest support=0.20,0.1002988815307617,0.0129120349884033,0.0143828392028808,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.925,0.95,0.9583333333333331,0.9444444444444444,0.948849104859335,1.0,765.7772920131683,765.8775908946991
Classic,RandomForest,0.2,1,RandomForest support=0.20,0.1858830451965332,0.0254750251770019,0.0248310565948486,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.90625,0.9,0.9230769230769232,0.8888888888888888,0.8958333333333333,1.0,765.7772920131683,765.9631750583649
Classic,LinearSVM,0.2,1,LinearSVM support=0.20,0.1451508998870849,0.000201940536499,8.893013000488281e-05,0.8333333333333334,0.8846153846153846,0.8125,0.8193979933110368,0.98125,1.0,1.0,1.0,1.0,1.0,765.7772920131683,765.9224429130554
Classic,LinearSVM,0.2,1,LinearSVM support=0.20,0.1203241348266601,0.0001919269561767,8.893013000488281e-05,0.8888888888888888,0.9166666666666669,0.875,0.8831168831168831,0.96875,0.95,0.9583333333333331,0.9444444444444444,0.948849104859335,1.0,765.7772920131683,765.897616147995
Classic,RBFSVM,0.2,1,RBFSVM support=0.20,0.0111370086669921,0.0006258487701416,0.0005340576171875,0.5555555555555556,0.2777777777777778,0.5,0.3571428571428571,0.86875,0.7,0.8235294117647058,0.6666666666666666,0.6428571428571428,1.0,765.7772920131683,765.7884290218353
Classic,RBFSVM,0.2,1,RBFSVM support=0.20,0.0095980167388916,0.0005090236663818,0.0004279613494873,0.7777777777777778,0.8571428571428572,0.75,0.75,0.89375,0.9,0.9230769230769232,0.8888888888888888,0.8958333333333333,1.0,765.7772920131683,765.7868900299072
Classic,RandomForest,0.3,1,RandomForest support=0.30,0.1035127639770507,0.0145068168640136,0.01200532913208,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.8375,0.95,0.9583333333333331,0.9444444444444444,0.948849104859335,1.0,231.30838799476624,231.4119007587433
Classic,RandomForest,0.3,1,RandomForest support=0.30,0.1858608722686767,0.0146770477294921,0.0257089138031005,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.83125,0.9,0.9230769230769232,0.8888888888888888,0.8958333333333333,1.0,231.30838799476624,231.4942488670349
Classic,RandomForest,0.3,1,RandomForest support=0.30,0.1034059524536132,0.0144381523132324,0.0145967006683349,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.83125,0.95,0.9583333333333331,0.9444444444444444,0.948849104859335,1.0,231.30838799476624,231.41179394721985
Classic,RandomForest,0.3,1,RandomForest support=0.30,0.2091379165649414,0.0572819709777832,0.0259840488433837,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.83125,0.9,0.9230769230769232,0.8888888888888888,0.8958333333333333,1.0,231.30838799476624,231.51752591133118
Classic,LinearSVM,0.3,1,LinearSVM support=0.30,0.1297531127929687,0.0001857280731201,8.296966552734375e-05,0.7222222222222222,0.7461538461538462,0.7,0.6989966555183946,0.91875,1.0,1.0,1.0,1.0,1.0,231.30838799476624,231.4381411075592
Classic,LinearSVM,0.3,1,LinearSVM support=0.30,0.1194798946380615,0.0001869201660156,8.511543273925781e-05,0.8888888888888888,0.9,0.9,0.8888888888888888,0.91875,0.9,0.9090909090909092,0.9090909090909092,0.9,0.9595959595959596,231.30838799476624,231.4278678894043
Classic,RBFSVM,0.3,1,RBFSVM support=0.30,0.0069861412048339,0.0003712177276611,0.0003678798675537,0.6666666666666666,0.8125,0.625,0.5846153846153846,0.86875,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,1.0,231.30838799476624,231.31537413597107
Classic,RBFSVM,0.3,1,RBFSVM support=0.30,0.006354808807373,0.0003619194030761,0.0003111362457275,0.7777777777777778,0.8571428571428572,0.75,0.75,0.89375,0.9,0.9230769230769232,0.8888888888888888,0.8958333333333333,1.0,231.30838799476624,231.3147428035736
Classic,RandomForest,0.4,1,RandomForest support=0.40,0.0913889408111572,0.0145258903503417,0.0140039920806884,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.85625,0.9,0.898989898989899,0.898989898989899,0.898989898989899,0.9696969696969696,74.95296025276184,75.044349193573
Classic,RandomForest,0.4,1,RandomForest support=0.40,0.1832740306854248,0.0148298740386962,0.0249230861663818,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.84375,0.85,0.8541666666666667,0.8434343434343434,0.8465473145780051,0.9696969696969696,74.95296025276184,75.13623428344727
Classic,RandomForest,0.4,1,RandomForest support=0.40,0.1122958660125732,0.0129897594451904,0.012930154800415,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.8687499999999999,0.9,0.898989898989899,0.898989898989899,0.898989898989899,0.9696969696969696,74.95296025276184,75.06525611877441
Classic,RandomForest,0.4,1,RandomForest support=0.40,0.1825728416442871,0.0267500877380371,0.0146710872650146,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.84375,0.85,0.8541666666666667,0.8434343434343434,0.8465473145780051,0.9696969696969696,74.95296025276184,75.13553309440613
Classic,LinearSVM,0.4,1,LinearSVM support=0.40,0.1160609722137451,0.0001900196075439,8.392333984375e-05,0.7222222222222222,0.7461538461538462,0.7,0.6989966555183946,0.8562500000000001,0.85,0.8541666666666667,0.8434343434343434,0.8465473145780051,0.9292929292929294,74.95296025276184,75.06902122497559
Classic,LinearSVM,0.4,1,LinearSVM support=0.40,0.1065547466278076,0.0001900196075439,8.702278137207031e-05,0.7222222222222222,0.7461538461538462,0.7,0.6989966555183946,0.88125,0.9,0.898989898989899,0.898989898989899,0.898989898989899,0.9494949494949496,74.95296025276184,75.05951499938965
Classic,RBFSVM,0.4,1,RBFSVM support=0.40,0.0050680637359619,0.0003530979156494,0.000349998474121,0.7777777777777778,0.8571428571428572,0.75,0.75,0.89375,0.9,0.9230769230769232,0.8888888888888888,0.8958333333333333,0.9696969696969696,74.95296025276184,74.9580283164978
Classic,RBFSVM,0.4,1,RBFSVM support=0.40,0.0046319961547851,0.0003259181976318,0.0003108978271484,0.7777777777777778,0.8571428571428572,0.75,0.75,0.89375,0.9,0.9230769230769232,0.8888888888888888,0.8958333333333333,0.9797979797979798,74.95296025276184,74.95759224891663
Classic,RandomForest,0.1,2,RandomForest support=0.10,0.0920422077178955,0.0146329402923583,0.014451265335083,0.7222222222222222,0.7461538461538462,0.7,0.6989966555183946,0.9125,0.8,0.7450980392156863,0.6666666666666667,0.6875,0.88,1423.3634152412415,1423.4554574489594
Classic,RandomForest,0.1,2,RandomForest support=0.10,0.2000210285186767,0.0143139362335205,0.0144011974334716,0.7222222222222222,0.7461538461538462,0.7,0.6989966555183946,0.91875,0.8,0.7450980392156863,0.6666666666666667,0.6875,0.88,1423.3634152412415,1423.5634362697601
Classic,RandomForest,0.1,2,RandomForest support=0.10,0.0995500087738037,0.0143349170684814,0.0123469829559326,0.7222222222222222,0.7461538461538462,0.7,0.6989966555183946,0.9125,0.8,0.7450980392156863,0.6666666666666667,0.6875,0.8933333333333333,1423.3634152412415,1423.4629652500153
Classic,RandomForest,0.1,2,RandomForest support=0.10,0.2145509719848632,0.0274040699005126,0.0268607139587402,0.7222222222222222,0.7461538461538462,0.7,0.6989966555183946,0.91875,0.8,0.7450980392156863,0.6666666666666667,0.6875,0.88,1423.3634152412415,1423.5779662132263
Classic,LinearSVM,0.1,2,LinearSVM support=0.10,0.1438820362091064,0.0002028942108154,0.0001049041748046,0.8333333333333334,0.8376623376623377,0.825,0.8285714285714285,0.8625,0.8,0.7472527472527473,0.8,0.7619047619047619,0.8133333333333335,1423.3634152412415,1423.5072972774506
Classic,LinearSVM,0.1,2,LinearSVM support=0.10,0.1321520805358886,0.0001971721649169,0.0001001358032226,0.8333333333333334,0.8376623376623377,0.825,0.8285714285714285,0.8875,0.8,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.8133333333333334,1423.3634152412415,1423.4955673217773
Classic,RBFSVM,0.1,2,RBFSVM support=0.10,0.0251600742340087,0.0010848045349121,0.0010662078857421,0.5,0.4333333333333333,0.4625,0.4109090909090909,0.8125000000000001,0.85,0.7976190476190477,0.8333333333333334,0.8119122257053292,0.96,1423.3634152412415,1423.3885753154755
Classic,RBFSVM,0.1,2,RBFSVM support=0.10,0.0204300880432128,0.000831127166748,0.0007998943328857,0.6666666666666666,0.6666666666666666,0.65,0.6493506493506493,0.8,0.8,0.7472527472527473,0.8,0.7619047619047619,0.96,1423.3634152412415,1423.3838453292847
Classic,RandomForest,0.2,2,RandomForest support=0.20,0.0989360809326171,0.0152342319488525,0.0146057605743408,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.925,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.8,730.0101299285889,730.1090660095215
Classic,RandomForest,0.2,2,RandomForest support=0.20,0.184960126876831,0.0145158767700195,0.0267338752746582,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.9125,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.8,730.0101299285889,730.1950900554657
Classic,RandomForest,0.2,2,RandomForest support=0.20,0.1034052371978759,0.0130598545074462,0.0144350528717041,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.91875,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.8,730.0101299285889,730.1135351657867
Classic,RandomForest,0.2,2,RandomForest support=0.20,0.1826748847961425,0.0274949073791503,0.0257930755615234,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.9125,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.8,730.0101299285889,730.192804813385
Classic,LinearSVM,0.2,2,LinearSVM support=0.20,0.126720905303955,0.0001900196075439,8.916854858398438e-05,0.8333333333333334,0.8376623376623377,0.825,0.8285714285714285,0.95,0.75,0.75,0.8333333333333333,0.7333333333333334,0.8533333333333333,730.0101299285889,730.1368508338928
Classic,LinearSVM,0.2,2,LinearSVM support=0.20,0.1179001331329345,0.0002200603485107,9.965896606445312e-05,0.7777777777777778,0.775,0.775,0.775,0.95,0.65,0.6041666666666667,0.6333333333333333,0.6011396011396011,0.8533333333333333,730.0101299285889,730.1280300617218
Classic,RBFSVM,0.2,2,RBFSVM support=0.20,0.0125038623809814,0.0007050037384033,0.0009448528289794,0.5,0.4333333333333333,0.4625,0.4109090909090909,0.8,0.85,0.7976190476190477,0.8333333333333334,0.8119122257053292,0.96,730.0101299285889,730.0226337909698
Classic,RBFSVM,0.2,2,RBFSVM support=0.20,0.0092909336090087,0.0004501342773437,0.0003938674926757,0.6111111111111112,0.6076923076923078,0.5875,0.5785953177257526,0.8,0.85,0.7976190476190477,0.8333333333333334,0.8119122257053292,0.96,730.0101299285889,730.0194208621979
Classic,RandomForest,0.3,2,RandomForest support=0.30,0.0961279869079589,0.0152168273925781,0.0146331787109375,0.8333333333333334,0.8376623376623377,0.825,0.8285714285714285,0.8875,0.65,0.6041666666666667,0.6333333333333333,0.6011396011396011,0.8,250.72699570655823,250.8231236934662
Classic,RandomForest,0.3,2,RandomForest support=0.30,0.1915788650512695,0.0142099857330322,0.0146408081054687,0.8333333333333334,0.8376623376623377,0.825,0.8285714285714285,0.88125,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.8,250.72699570655823,250.9185745716095
Classic,RandomForest,0.3,2,RandomForest support=0.30,0.1019937992095947,0.0132627487182617,0.0135111808776855,0.8333333333333334,0.8376623376623377,0.825,0.8285714285714285,0.8875,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.8,250.72699570655823,250.82898950576782
Classic,RandomForest,0.3,2,RandomForest support=0.30,0.1926231384277343,0.0290188789367675,0.0275068283081054,0.8333333333333334,0.8376623376623377,0.825,0.8285714285714285,0.88125,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.8,250.72699570655823,250.91961884498596
Classic,LinearSVM,0.3,2,LinearSVM support=0.30,0.1135318279266357,0.0001800060272216,8.106231689453125e-05,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.9,0.85,0.8125,0.9,0.829059829059829,0.92,250.72699570655823,250.84052753448486
Classic,LinearSVM,0.3,2,LinearSVM support=0.30,0.1051881313323974,0.0001852512359619,8.797645568847656e-05,0.7222222222222222,0.7207792207792207,0.7125,0.7142857142857142,0.8500000000000001,0.8,0.7472527472527473,0.8,0.7619047619047619,0.9066666666666668,250.72699570655823,250.83218383789062
Classic,RBFSVM,0.3,2,RBFSVM support=0.30,0.0072858333587646,0.0004281997680664,0.0003628730773925,0.5,0.4333333333333333,0.4625,0.4109090909090909,0.8,0.85,0.7976190476190477,0.8333333333333334,0.8119122257053292,0.96,250.72699570655823,250.734281539917
Classic,RBFSVM,0.3,2,RBFSVM support=0.30,0.0065009593963623,0.0004370212554931,0.0003008842468261,0.6111111111111112,0.6076923076923078,0.5875,0.5785953177257526,0.8,0.85,0.7976190476190477,0.8333333333333334,0.8119122257053292,0.96,250.72699570655823,250.7334966659546
Classic,RandomForest,0.4,2,RandomForest support=0.40,0.0963301658630371,0.0142328739166259,0.0147759914398193,0.6666666666666666,0.6666666666666666,0.65,0.6493506493506493,0.79375,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.8,78.37907457351685,78.47540473937988
Classic,RandomForest,0.4,2,RandomForest support=0.40,0.1827099323272705,0.0143861770629882,0.0144078731536865,0.7222222222222222,0.7207792207792207,0.7125,0.7142857142857142,0.78125,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.7866666666666666,78.37907457351685,78.56178450584412
Classic,RandomForest,0.4,2,RandomForest support=0.40,0.0948271751403808,0.0144329071044921,0.012516975402832,0.6666666666666666,0.6666666666666666,0.65,0.6493506493506493,0.79375,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.7866666666666666,78.37907457351685,78.47390174865723
Classic,RandomForest,0.4,2,RandomForest support=0.40,0.1917178630828857,0.0256750583648681,0.0273740291595459,0.7222222222222222,0.7207792207792207,0.7125,0.7142857142857142,0.78125,0.6,0.5274725274725275,0.5333333333333333,0.5238095238095238,0.7866666666666666,78.37907457351685,78.57079243659973
Classic,LinearSVM,0.4,2,LinearSVM support=0.40,0.1160767078399658,0.0002093315124511,0.0002250671386718,0.6111111111111112,0.6038961038961039,0.6,0.6,0.7,0.7,0.6373626373626373,0.6666666666666666,0.6428571428571428,0.84,78.37907457351685,78.49515128135681
Classic,LinearSVM,0.4,2,LinearSVM support=0.40,0.1078367233276367,0.0001888275146484,8.392333984375e-05,0.6111111111111112,0.6038961038961039,0.6,0.6,0.7625,0.75,0.6785714285714286,0.7,0.6865203761755485,0.76,78.37907457351685,78.48691129684448
Classic,RBFSVM,0.4,2,RBFSVM support=0.40,0.0050837993621826,0.0003671646118164,0.0003588199615478,0.5555555555555556,0.5357142857142857,0.525,0.5,0.775,0.85,0.7976190476190477,0.8333333333333334,0.8119122257053292,0.8933333333333333,78.37907457351685,78.38415837287903
Classic,RBFSVM,0.4,2,RBFSVM support=0.40,0.0042841434478759,0.0003130435943603,0.0002779960632324,0.6111111111111112,0.6076923076923078,0.5875,0.5785953177257526,0.7,0.85,0.7976190476190477,0.8333333333333334,0.8119122257053292,0.9466666666666668,78.37907457351685,78.38335871696472
GCN,GCN,,0,GCN h=32 L=2 d=0.0 lr=0.001,1.0395867824554443,0.004850149154663,0.0041449069976806,0.7777777777777778,0.8823529411764706,0.6,0.6,0.8307692307692307,0.7,0.71875,0.6458333333333333,0.6428571428571428,0.875,0.0,1.0395867824554443
